problem,candidate_vertex_graph1,revealed_vertex_graph2,baseline_h0_accuracy,baseline_final_unseeded_accuracy,outcome_h0_accuracy,outcome_final_unseeded_accuracy,outcome_final_all_accuracy,outcome_accuracy_improvement,outcome_success,sgm_runtime_seconds,sgm_n_iter,sgm_converged,sgm_objective_score
sparse_er,165,267,0.0684931506849315,0.3321917808219178,0.07216494845360824,0.2611683848797251,0.2833333333333333,-0.0710233959421927,False,0.3064906660001725,30,False,846.0
sparse_er,166,106,0.0684931506849315,0.3321917808219178,0.054982817869415807,1.0,1.0,0.6678082191780822,True,0.2523832080187276,26,True,1560.0
sparse_er,167,273,0.0684931506849315,0.3321917808219178,0.07903780068728522,0.21993127147766323,0.24333333333333335,-0.11226050934425458,False,0.2864586659707129,30,False,832.0
sparse_er,168,279,0.0684931506849315,0.3321917808219178,0.06529209621993128,1.0,1.0,0.6678082191780822,True,0.30004050000570714,30,False,1560.0
sparse_er,169,7,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.2450745840324089,25,True,1560.0
sparse_er,170,17,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.28602183295879513,30,False,1560.0
sparse_er,171,47,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.1941185420146212,20,True,1560.0
sparse_er,172,103,0.0684931506849315,0.3321917808219178,0.07560137457044673,1.0,1.0,0.6678082191780822,True,0.175122500048019,18,True,1560.0
sparse_er,173,29,0.0684931506849315,0.3321917808219178,0.07216494845360824,0.14432989690721648,0.17,-0.18786188391470132,False,0.28960541693959385,30,False,816.0
sparse_er,174,3,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.13745704467353953,0.16333333333333333,-0.19473473614837827,False,0.1964799159904942,20,True,806.0
sparse_er,175,228,0.0684931506849315,0.3321917808219178,0.07903780068728522,1.0,1.0,0.6678082191780822,True,0.17655241605825722,18,True,1560.0
sparse_er,176,169,0.0684931506849315,0.3321917808219178,0.05154639175257732,0.16151202749140894,0.18666666666666668,-0.17067975333050886,False,0.2551132079679519,26,True,822.0
sparse_er,177,100,0.0684931506849315,0.3321917808219178,0.06529209621993128,1.0,1.0,0.6678082191780822,True,0.25317633291706443,26,True,1560.0
sparse_er,178,207,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.140893470790378,0.16666666666666666,-0.1912983100315398,False,0.2965597090078518,30,False,812.0
sparse_er,179,10,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.20962199312714777,0.23333333333333334,-0.12256978769477003,False,0.27073712495621294,28,True,852.0
sparse_er,180,283,0.0684931506849315,0.3321917808219178,0.06872852233676977,1.0,1.0,0.6678082191780822,True,0.22641987493261695,23,True,1560.0
sparse_er,181,122,0.0684931506849315,0.3321917808219178,0.07216494845360824,1.0,1.0,0.6678082191780822,True,0.29334774997550994,30,True,1560.0
sparse_er,182,275,0.0684931506849315,0.3321917808219178,0.07216494845360824,1.0,1.0,0.6678082191780822,True,0.1772403750801459,18,True,1560.0
sparse_er,183,278,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.2695710000116378,28,True,1560.0
sparse_er,184,268,0.0684931506849315,0.3321917808219178,0.07903780068728522,1.0,1.0,0.6678082191780822,True,0.13819520792458206,14,True,1560.0
sparse_er,185,248,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.15780174999963492,16,True,1560.0
sparse_er,186,143,0.0684931506849315,0.3321917808219178,0.08247422680412371,1.0,1.0,0.6678082191780822,True,0.17521250003483146,18,True,1560.0
sparse_er,187,235,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.23024054982817868,0.25333333333333335,-0.10195123099373912,False,0.25273833295796067,26,True,842.0
sparse_er,188,291,0.0684931506849315,0.3321917808219178,0.06872852233676977,1.0,1.0,0.6678082191780822,True,0.17858200008049607,18,True,1560.0
sparse_er,189,140,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.1718213058419244,0.19666666666666666,-0.1603704749799934,False,0.1896741669625044,19,True,824.0
sparse_er,190,8,0.0684931506849315,0.3321917808219178,0.048109965635738834,0.21649484536082475,0.24,-0.11569693546109305,False,0.24743083294015378,25,True,858.0
sparse_er,191,298,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.13745704467353953,0.16333333333333333,-0.19473473614837827,False,0.2158985830610618,22,True,824.0
