problem,candidate_vertex_graph1,revealed_vertex_graph2,baseline_h0_accuracy,baseline_final_unseeded_accuracy,outcome_h0_accuracy,outcome_final_unseeded_accuracy,outcome_final_all_accuracy,outcome_accuracy_improvement,outcome_success,sgm_runtime_seconds,sgm_n_iter,sgm_converged,sgm_objective_score
paper,21,287,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.9824561403508771,0.9833333333333333,0.573365231259968,True,0.14882233296521008,16,True,1252.0
paper,22,97,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.6912280701754386,0.7066666666666667,0.2821371610845295,False,0.27483662497252226,30,False,1014.0
paper,23,270,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2385516669601202,26,True,1252.0
paper,24,65,0.08391608391608392,0.4090909090909091,0.07719298245614035,0.16140350877192983,0.20333333333333334,-0.2476874003189793,False,0.1885231250198558,20,True,794.0
paper,26,185,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.9824561403508771,0.9833333333333333,0.573365231259968,True,0.2743256250396371,30,False,1252.0
paper,27,21,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.2724988330155611,30,False,1252.0
paper,28,77,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.2718693329952657,30,False,1252.0
paper,29,289,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.4842105263157895,0.51,0.07511961722488036,False,0.25886779208667576,28,True,918.0
paper,30,278,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2744920830009505,30,False,1248.0
paper,31,12,0.08391608391608392,0.4090909090909091,0.07719298245614035,0.29473684210526313,0.33,-0.11435406698564599,False,0.2755010420223698,30,False,836.0
paper,32,167,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.9719298245614035,0.9733333333333334,0.5628389154704945,True,0.19460879103280604,21,True,1248.0
paper,33,257,0.08391608391608392,0.4090909090909091,0.08070175438596491,0.28421052631578947,0.32,-0.12488038277511965,False,0.22455479204654694,24,True,822.0
paper,34,28,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.1681036250665784,18,True,1252.0
paper,36,173,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.9087719298245615,0.9133333333333333,0.49968102073365234,True,0.2766579589806497,30,False,1192.0
paper,37,30,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.24912280701754386,0.2866666666666667,-0.15996810207336526,False,0.17966987506952137,19,True,806.0
paper,38,16,0.08391608391608392,0.4090909090909091,0.10526315789473684,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2209959999890998,24,True,1252.0
paper,40,17,0.08391608391608392,0.4090909090909091,0.11228070175438597,0.9789473684210527,0.98,0.5698564593301436,True,0.19549958291463554,21,True,1252.0
paper,41,154,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2743708749767393,30,False,1252.0
paper,42,139,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2726907499600202,30,False,1252.0
paper,43,188,0.08391608391608392,0.4090909090909091,0.10526315789473684,0.9894736842105263,0.99,0.5803827751196171,True,0.272660749964416,30,False,1252.0
paper,44,243,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.45614035087719296,0.48333333333333334,0.04704944178628384,False,0.2757710830774158,30,False,888.0
paper,45,83,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.9789473684210527,0.98,0.5698564593301436,True,0.19187083409633487,21,True,1252.0
paper,46,296,0.08391608391608392,0.4090909090909091,0.07368421052631578,0.28771929824561404,0.3233333333333333,-0.12137161084529507,False,0.2068196670152247,22,True,824.0
paper,47,143,0.08391608391608392,0.4090909090909091,0.10526315789473684,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.1685217081103474,18,True,1252.0
paper,48,136,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.5333333333333333,0.5566666666666666,0.12424242424242421,False,0.27633925003465265,30,False,940.0
paper,49,158,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.20287125010509044,22,True,1252.0
paper,50,202,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.3649122807017544,0.39666666666666667,-0.044178628389154706,False,0.2504739169962704,27,True,870.0
paper,51,255,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.44912280701754387,0.4766666666666667,0.04003189792663475,False,0.27504962508101016,30,False,906.0
paper,52,142,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.9824561403508771,0.9833333333333333,0.573365231259968,True,0.21148158295545727,23,True,1252.0
paper,53,56,0.08391608391608392,0.4090909090909091,0.11578947368421053,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.16826420894358307,18,True,1252.0
paper,54,55,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.269732250017114,30,False,1252.0
paper,55,2,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.6771929824561403,0.6933333333333334,0.26810207336523123,False,0.2783612080384046,30,False,1008.0
paper,56,58,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.2912280701754386,0.32666666666666666,-0.1178628389154705,False,0.259576166048646,28,True,840.0
paper,58,248,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.1695245000300929,18,True,1252.0
paper,60,38,0.08391608391608392,0.4090909090909091,0.08070175438596491,0.22807017543859648,0.26666666666666666,-0.18102073365231264,False,0.16999479092191905,18,True,800.0
paper,61,112,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.19424616708420217,21,True,1252.0
paper,62,249,0.08391608391608392,0.4090909090909091,0.08070175438596491,0.24561403508771928,0.2833333333333333,-0.16347687400318983,False,0.1882481250213459,20,True,814.0
paper,63,250,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.16784779098816216,18,True,1252.0
paper,64,141,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2743344579357654,30,False,1252.0
paper,65,133,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.2736842105263158,0.31,-0.1354066985645933,False,0.16294454201124609,17,True,844.0
paper,66,228,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.17103379196487367,18,True,1252.0
paper,67,85,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.27647195803001523,30,False,1252.0
paper,68,70,0.08391608391608392,0.4090909090909091,0.10526315789473684,0.5298245614035088,0.5533333333333333,0.12073365231259964,False,0.27898283395916224,30,False,910.0
paper,69,208,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.5578947368421052,0.58,0.1488038277511961,False,0.2786146249854937,30,False,940.0
paper,70,74,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.3333333333333333,0.36666666666666664,-0.0757575757575758,False,0.27976716705597937,30,False,834.0
paper,71,152,0.08391608391608392,0.4090909090909091,0.11228070175438597,0.8350877192982457,0.8433333333333334,0.42599681020733654,False,0.2824463340220973,30,False,1112.0
paper,72,226,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.3684210526315789,0.4,-0.04066985645933019,False,0.28048754192423075,30,False,858.0
paper,73,215,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2075345410266891,22,True,1252.0
paper,74,84,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.5403508771929825,0.5633333333333334,0.13125996810207335,False,0.28086666692979634,30,False,944.0
paper,75,68,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.47368421052631576,0.5,0.06459330143540665,False,0.22759975004009902,24,True,922.0
paper,76,121,0.08391608391608392,0.4090909090909091,0.07368421052631578,0.4842105263157895,0.51,0.07511961722488036,False,0.2822172499727458,30,False,920.0
paper,77,161,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.27892141602933407,30,False,1252.0
paper,78,221,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.26666666666666666,0.30333333333333334,-0.14242424242424245,False,0.23655604105442762,25,True,828.0
paper,79,198,0.08391608391608392,0.4090909090909091,0.11929824561403508,0.9824561403508771,0.9833333333333333,0.573365231259968,True,0.1851882910123095,20,True,1252.0
paper,80,124,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.27629100007470697,30,False,1252.0
paper,81,288,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.27398491697385907,30,False,1252.0
paper,82,281,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.3684210526315789,0.4,-0.04066985645933019,False,0.2935097909066826,30,True,880.0
paper,83,204,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.2750774580053985,30,False,1252.0
paper,84,254,0.08391608391608392,0.4090909090909091,0.11578947368421053,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2765722080366686,30,False,1252.0
paper,86,54,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2755701669957489,30,False,1252.0
paper,87,201,0.08391608391608392,0.4090909090909091,0.12631578947368421,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.276631582994014,30,False,1252.0
paper,88,86,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.41403508771929826,0.44333333333333336,0.00494417862838914,False,0.24783220805693418,26,True,890.0
paper,89,93,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.5087719298245614,0.5333333333333333,0.09968102073365231,False,0.28373599995393306,30,False,914.0
paper,90,189,0.08391608391608392,0.4090909090909091,0.10526315789473684,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.27620045794174075,30,False,1252.0
paper,91,61,0.08391608391608392,0.4090909090909091,0.10526315789473684,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.20587737509049475,22,True,1252.0
paper,92,163,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.9824561403508771,0.9833333333333333,0.573365231259968,True,0.18892670900095254,20,True,1252.0
paper,93,105,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.27790520794223994,30,False,1252.0
paper,94,35,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.3333333333333333,0.36666666666666664,-0.0757575757575758,False,0.23854354198556393,25,True,858.0
paper,95,151,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.9789473684210527,0.98,0.5698564593301436,True,0.2781838750233874,30,False,1252.0
paper,96,283,0.08391608391608392,0.4090909090909091,0.08070175438596491,0.3263157894736842,0.36,-0.08277511961722489,False,0.20795329101383686,22,True,850.0
paper,97,241,0.08391608391608392,0.4090909090909091,0.10526315789473684,0.9824561403508771,0.9833333333333333,0.573365231259968,True,0.1896660829661414,20,True,1252.0
paper,98,262,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.2807017543859649,0.31666666666666665,-0.12838915470494422,False,0.2474697500001639,26,True,828.0
paper,99,33,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.8596491228070176,0.8666666666666667,0.45055821371610844,False,0.2810021670302376,30,False,1120.0
